latent_ram_df_0,latent_ram_df_1,latent_ram_df_2,latent_ram_df_3,latent_ram_df_4,latent_ram_df_5,latent_ram_df_6,latent_ram_df_7,latent_ram_df_8,latent_ram_df_9,latent_ram_df_10,latent_ram_df_11,latent_ram_df_12,latent_ram_df_13,latent_ram_df_14,latent_ram_df_15,latent_ram_df_16,latent_ram_df_17,latent_ram_df_18,latent_ram_df_19,latent_ram_df_20,latent_ram_df_21,latent_ram_df_22,latent_ram_df_23,latent_ram_df_24,latent_ram_df_25,latent_ram_df_26,latent_ram_df_27,latent_ram_df_28,latent_ram_df_29,latent_ram_df_30,latent_ram_df_31
1.1752001,0.062163338,0.6466297,0.0,0.7656549,1.2193537,0.0,0.49511743,0.1531366,0.8748064,0.39601734,0.5323058,0.0,0.0,0.0,0.14983056,1.034881,0.026919901,0.8277224,0.0,1.0035193,0.03172286,0.0,0.0,0.49917632,0.0,0.30125198,0.0,0.24622492,0.0,0.09680695,0.055959143
1.1779383,0.057690337,0.64303493,0.0,0.766369,1.2187449,0.0,0.49991012,0.15651019,0.87373936,0.39794806,0.52949864,0.0,0.0,0.0,0.14693041,1.0311272,0.029578209,0.82564574,0.0,1.0015581,0.038176313,0.0,0.0,0.4985476,0.0,0.29984647,0.0,0.24720155,0.0,0.095328964,0.055422015
1.1642472,0.08005522,0.6610087,0.0,0.7627988,1.2217886,0.0,0.47594666,0.1396422,0.8790746,0.38829443,0.5435343,0.0,0.0,0.0,0.16143112,1.0498962,0.01628676,0.836029,0.0,1.0113642,0.005909277,0.0,0.0,0.5016911,0.0,0.30687392,0.0,0.2423185,0.0,0.10271887,0.05810768
1.1752001,0.062163338,0.6466297,0.0,0.7656549,1.2193537,0.0,0.49511743,0.1531366,0.8748064,0.39601734,0.5323058,0.0,0.0,0.0,0.14983056,1.034881,0.026919901,0.8277224,0.0,1.0035193,0.03172286,0.0,0.0,0.49917632,0.0,0.30125198,0.0,0.24622492,0.0,0.09680695,0.055959143
1.1779383,0.057690337,0.64303493,0.0,0.766369,1.2187449,0.0,0.49991012,0.15651019,0.87373936,0.39794806,0.52949864,0.0,0.0,0.0,0.14693041,1.0311272,0.029578209,0.82564574,0.0,1.0015581,0.038176313,0.0,0.0,0.4985476,0.0,0.29984647,0.0,0.24720155,0.0,0.095328964,0.055422015
0.91650397,0.0,0.83911663,0.0,0.81299376,0.53389156,0.0,0.27579248,0.20784418,0.9098005,0.33194292,0.57471806,0.0,0.0,0.0,0.0,0.8079971,0.0,0.5904923,0.0,0.69045705,0.0,0.0,0.48893017,0.50403345,0.11159264,0.21290419,0.0,0.05206903,0.0,0.05648697,0.023185387
0.92334956,0.0,0.83012974,0.0,0.81477886,0.53236973,0.0,0.28777415,0.21627815,0.907133,0.33676976,0.56770027,0.0,0.0,0.0,0.0,0.7986126,0.0,0.5853007,0.0,0.68555397,0.0,0.0,0.49521494,0.5024617,0.114640914,0.20939046,0.0,0.054510526,0.0,0.05279202,0.021842554
0.8617392,0.071165636,0.91101176,0.0,0.79871285,0.5460665,0.0,0.17993888,0.1403722,0.9311414,0.29332832,0.6308603,0.0,0.0,0.0,0.026329521,0.88307357,0.0,0.6320253,0.0,0.7296819,0.0,0.0,0.43865156,0.5166075,0.087206475,0.241014,0.0,0.032536976,0.0,0.086046554,0.03392805
0.9096584,0.0,0.8481035,0.0,0.8112086,0.53541344,0.0,0.26381075,0.19941019,0.9124682,0.3271161,0.58173585,0.0,0.0,0.0,0.0,0.8173816,0.0,0.59568393,0.0,0.6953601,0.0,0.0,0.48264533,0.5056052,0.10854437,0.21641791,0.0,0.049627505,0.0,0.060181923,0.02452822
0.91650397,0.0,0.83911663,0.0,0.81299376,0.53389156,0.0,0.27579248,0.20784418,0.9098005,0.33194292,0.57471806,0.0,0.0,0.0,0.0,0.8079971,0.0,0.5904923,0.0,0.69045705,0.0,0.0,0.48893017,0.50403345,0.11159264,0.21290419,0.0,0.05206903,0.0,0.05648697,0.023185387
0.9644231,0.0,0.7762084,0.0,0.8254895,0.52323854,0.0,0.35966432,0.26688218,0.8911273,0.36573067,0.5255936,0.0,0.0,0.0,0.0,0.74230516,0.0,0.55415094,0.0,0.6561353,0.083988145,0.0,0.5329239,0.49303114,0.13293053,0.18830809,0.0,0.06915956,0.0,0.030622311,0.013785571
1.0890477,0.0,0.6746139,0.0,0.7849257,1.0455406,0.0,0.34448016,0.14260896,0.79430664,0.3233483,0.45983574,0.0,0.0,0.0,0.08970396,0.92575824,0.0,0.79304993,0.0,0.9244702,0.04198028,0.0,0.16486485,0.57452554,0.0,0.3261061,0.0,0.10098439,0.0,0.08874334,0.0
1.0890477,0.0,0.6746139,0.0,0.7849257,1.0455406,0.0,0.34448016,0.14260896,0.79430664,0.3233483,0.45983574,0.0,0.0,0.0,0.08970396,0.92575824,0.0,0.79304993,0.0,0.9244702,0.04198028,0.0,0.16486485,0.57452554,0.0,0.3261061,0.0,0.10098439,0.0,0.08874334,0.0
1.1027389,0.0,0.6566401,0.0,0.7884959,1.0424968,0.0,0.3684435,0.15947692,0.7889714,0.33300194,0.4458002,0.0,0.0,0.0,0.075203285,0.9069891,0.0,0.7826667,0.0,0.914664,0.074247256,0.0,0.17743452,0.57138205,0.0,0.31907862,0.0,0.10586738,0.0,0.08135343,0.0
1.1575035,0.0,0.584745,0.0,0.8027768,1.0303218,0.0,0.46429712,0.22694892,0.7676306,0.37161657,0.3896579,0.0,0.0,0.0,0.017200511,0.83191276,0.016176581,0.74113375,0.0,0.87543917,0.20331545,0.0,0.22771303,0.55880797,0.0,0.2909688,0.0,0.12539944,0.0,0.05179385,0.0
0.59977007,0.0,1.0501692,0.0,0.603412,0.36906508,0.0,0.0,0.45977437,0.9269799,0.0996145,0.6523192,0.0,0.0,0.0,0.0,0.6086682,0.0,0.6748543,0.0,0.59053487,0.0,0.0,0.6529646,0.26915047,0.0,0.27795586,0.0,0.0,0.0,0.058752604,0.06513462
0.6025083,0.0,1.0465745,0.0,0.60412604,0.36845633,0.0,0.0,0.46314794,0.92591286,0.101545215,0.64951205,0.0,0.0,0.0,0.0,0.6049144,0.0,0.67277765,0.0,0.58857363,0.0,0.0,0.6554785,0.2685218,0.0,0.2765504,0.0,0.0,0.0,0.057274647,0.064597495
0.6066156,0.0,1.0411823,0.0,0.6051971,0.3675432,0.0,0.0,0.4682083,0.9243123,0.104441315,0.6453014,0.0,0.0,0.0,0.0,0.5992837,0.0,0.66966265,0.0,0.5856318,0.0,0.0,0.65924937,0.26757872,0.0,0.27444217,0.0,0.0,0.0,0.055057682,0.06379179
0.750373,0.0,0.85245764,0.0,0.64268434,0.33558396,0.0,0.09958638,0.64532226,0.86829257,0.20580463,0.497928,0.0,0.0,0.0,0.0,0.40220797,0.0,0.5606386,0.0,0.4826666,0.018931283,0.0,0.79123056,0.23457183,0.0,0.20065388,0.0,0.0,0.14031604,0.0,0.035592318
0.6066156,0.0,1.0411823,0.0,0.6051971,0.3675432,0.0,0.0,0.4682083,0.9243123,0.104441315,0.6453014,0.0,0.0,0.0,0.0,0.5992837,0.0,0.66966265,0.0,0.5856318,0.0,0.0,0.65924937,0.26757872,0.0,0.27444217,0.0,0.0,0.0,0.055057682,0.06379179
0.68191713,0.0,0.94232655,0.0,0.6248332,0.35080263,0.0,0.0,0.56098235,0.8949686,0.15753639,0.5681058,0.0,0.0,0.0,0.0,0.49605352,0.0,0.61255485,0.0,0.5316977,0.0,0.0,0.7283824,0.25028938,0.0,0.23579118,0.0,0.0,0.0713172,0.014413245,0.049020626
0.5929244,0.0,1.0591562,0.0,0.6016269,0.3705869,0.0,0.0,0.45134032,0.9296475,0.09478766,0.659337,0.0,0.0,0.0,0.00012510642,0.61805284,0.0,0.6800459,0.0,0.595438,0.0,0.0,0.64667976,0.27072224,0.0,0.2814696,0.0,0.0,0.0,0.062447555,0.066477455
0.6066156,0.0,1.0411823,0.0,0.6051971,0.3675432,0.0,0.0,0.4682083,0.9243123,0.104441315,0.6453014,0.0,0.0,0.0,0.0,0.5992837,0.0,0.66966265,0.0,0.5856318,0.0,0.0,0.65924937,0.26757872,0.0,0.27444217,0.0,0.0,0.0,0.055057682,0.06379179
0.72709805,0.0,0.88301307,0.0,0.636615,0.34075835,0.0,0.05884861,0.6166467,0.87736243,0.18939343,0.5217885,0.0,0.0,0.0,0.0,0.4341154,0.0,0.5782901,0.0,0.49933714,0.0,0.0,0.7698622,0.23991579,0.0,0.21260056,0.0,0.0,0.11685643,0.0,0.040157944
0.27504608,0.0,1.3436263,0.07876481,0.5505299,0.0,0.0,0.0,0.82477695,1.2268618,0.14311364,0.92258155,0.0,0.0,0.05312136,0.0,0.28725684,0.0,0.28887767,0.0,0.10633995,0.0,0.0,1.2099952,0.0,0.22503704,0.018043526,0.0,0.0,0.06598533,0.0,0.23871732
0.37909904,0.0,1.2070255,0.0815015,0.57766354,0.0,0.0,0.0,0.9529737,1.1863142,0.2164814,0.8159113,0.0,0.0,0.16534123,0.0,0.1446116,0.0,0.209965,0.0,0.031812776,0.0,0.0,1.3055243,0.0,0.27137074,0.0,0.0,0.0,0.17086354,0.0,0.21830624
0.3804682,0.0,1.2052281,0.081537545,0.5780206,0.0,0.0,0.0,0.9546604,1.1857808,0.21744676,0.8145077,0.0,0.0,0.16681783,0.0,0.1427347,0.0,0.2089267,0.0,0.030832127,0.0,0.0,1.3067814,0.0,0.2719804,0.0,0.0,0.0,0.1722435,0.0,0.21803772
0.32445765,0.0,1.260149,0.04256763,0.55603456,0.0,0.0,0.0,0.8088366,1.1125463,0.102621555,0.8012438,0.0,0.0,0.0,0.0,0.25543848,0.0,0.35731167,0.0,0.16080622,0.0,0.0,1.2013172,0.0,0.13856745,0.0779786,0.0,0.0,0.131565,0.0,0.16803268
0.386068,0.0,1.1792669,0.044188004,0.5721005,0.0,0.0,0.0,0.8847425,1.0885379,0.146063,0.7380837,0.0,0.0,0.047349244,0.0,0.17097747,0.0,0.31058705,0.0,0.11667825,0.0,0.0,1.2578806,0.0,0.16600189,0.046355046,0.0,0.0,0.19366398,0.0,0.15594718
0.3874371,0.0,1.1774696,0.044224035,0.57245755,0.0,0.0,0.0,0.8864293,1.0880044,0.14702837,0.7366802,0.0,0.0,0.04882583,0.0,0.16910058,0.0,0.30954874,0.0,0.11569764,0.0,0.0,1.2591375,0.0,0.16661155,0.045652248,0.0,0.0,0.19504395,0.0,0.15567863
0.8707177,0.0,0.8314562,0.0,0.8325982,0.3961919,0.0,0.19644412,0.22533925,0.83837223,0.29130423,0.4964202,0.0,0.0,0.0,0.0,0.6929178,0.0,0.5464649,0.0,0.61359423,0.031094981,0.0,0.67099106,0.5576148,0.17986903,0.22248846,0.0,0.0,0.0,0.03814275,0.0
0.8707177,0.0,0.8314562,0.0,0.8325982,0.3961919,0.0,0.19644412,0.22533925,0.83837223,0.29130423,0.4964202,0.0,0.0,0.0,0.0,0.6929178,0.0,0.5464649,0.0,0.61359423,0.031094981,0.0,0.67099106,0.5576148,0.17986903,0.22248846,0.0,0.0,0.0,0.03814275,0.0
0.61626834,0.0,0.9600168,0.0,0.5284482,0.3217162,0.0,0.0,0.7642267,0.9120629,0.11092514,0.5744739,0.0,0.0,0.0,0.0,0.35820627,0.0,0.623795,0.0,0.4701563,0.0,0.0,0.7834743,0.090025306,0.0,0.22768486,0.0,0.0,0.13872394,0.0,0.0874942
0.61626834,0.0,0.9600168,0.0,0.5284482,0.3217162,0.0,0.0,0.7642267,0.9120629,0.11092514,0.5744739,0.0,0.0,0.0,0.0,0.35820627,0.0,0.623795,0.0,0.4701563,0.0,0.0,0.7834743,0.090025306,0.0,0.22768486,0.0,0.0,0.13872394,0.0,0.0874942
0.61626834,0.0,0.9600168,0.0,0.5284482,0.3217162,0.0,0.0,0.7642267,0.9120629,0.11092514,0.5744739,0.0,0.0,0.0,0.0,0.35820627,0.0,0.623795,0.0,0.4701563,0.0,0.0,0.7834743,0.090025306,0.0,0.22768486,0.0,0.0,0.13872394,0.0,0.0874942
0.63642174,0.0,0.93355936,0.0,0.53370357,0.3172358,0.0,0.0,0.7890563,0.9042095,0.1251353,0.5538136,0.0,0.0,0.0,0.0,0.3305781,0.0,0.60851085,0.0,0.45572156,0.0,0.0,0.8019768,0.08539805,0.0,0.21734044,0.0,0.0,0.15903717,0.0,0.083540894
0.8707177,0.0,0.8314562,0.0,0.8325982,0.3961919,0.0,0.19644412,0.22533925,0.83837223,0.29130423,0.4964202,0.0,0.0,0.0,0.0,0.6929178,0.0,0.5464649,0.0,0.61359423,0.031094981,0.0,0.67099106,0.5576148,0.17986903,0.22248846,0.0,0.0,0.0,0.03814275,0.0
0.8707177,0.0,0.8314562,0.0,0.8325982,0.3961919,0.0,0.19644412,0.22533925,0.83837223,0.29130423,0.4964202,0.0,0.0,0.0,0.0,0.6929178,0.0,0.5464649,0.0,0.61359423,0.031094981,0.0,0.67099106,0.5576148,0.17986903,0.22248846,0.0,0.0,0.0,0.03814275,0.0
0.61626834,0.0,0.9600168,0.0,0.5284482,0.3217162,0.0,0.0,0.7642267,0.9120629,0.11092514,0.5744739,0.0,0.0,0.0,0.0,0.35820627,0.0,0.623795,0.0,0.4701563,0.0,0.0,0.7834743,0.090025306,0.0,0.22768486,0.0,0.0,0.13872394,0.0,0.0874942
0.66995144,0.0,0.88954157,0.0,0.54244703,0.3097817,0.0,0.015715633,0.830366,0.89114356,0.14877708,0.5194405,0.0,0.0,0.0,0.0,0.28461254,0.0,0.58308226,0.0,0.4317062,0.0,0.0,0.83275986,0.07769957,0.0,0.2001302,0.0,0.0,0.1928328,0.0,0.0769637
0.7199188,0.0,0.9294759,0.0,0.72835386,0.3184084,0.0,0.0,0.35758907,0.84748495,0.18097575,0.53243995,0.0,0.0,0.0,0.0,0.5897918,0.0,0.5858826,0.0,0.5625664,0.0,0.0,0.750793,0.43668574,0.04795081,0.25189266,0.0,0.0,0.042852975,0.036801703,0.0
0.7733144,0.0,0.85937816,0.0,0.74227774,0.30653784,0.0,0.08333501,0.42337424,0.8266776,0.21862496,0.47770122,0.0,0.0,0.0,0.0,0.5165922,0.0,0.5453879,0.0,0.52432215,0.014893783,0.0,0.7998146,0.42442602,0.0717273,0.22448558,0.0,0.0,0.096672066,0.007981129,0.0
0.7883747,0.0,0.839607,0.0,0.746205,0.30318972,0.0,0.109694734,0.44192904,0.8208089,0.22924401,0.4622621,0.0,0.0,0.0,0.0,0.49594617,0.0,0.53396636,0.0,0.5135353,0.050387576,0.0,0.8136412,0.42096815,0.078433506,0.21675539,0.0,0.0,0.11185182,0.0,0.0
0.4283622,0.0,1.0963488,0.010323387,0.57263863,0.0,0.0,0.0,0.860125,0.97205055,0.10432905,0.6196897,0.0,0.0,0.0,0.0,0.13896513,0.0,0.37794638,0.0,0.17231964,0.0,0.0,1.2442248,0.05212951,0.08272084,0.11455462,0.0,0.0,0.2553127,0.0,0.08314926
0.4283622,0.0,1.0963488,0.010323387,0.57263863,0.0,0.0,0.0,0.860125,0.97205055,0.10432905,0.6196897,0.0,0.0,0.0,0.0,0.13896513,0.0,0.37794638,0.0,0.17231964,0.0,0.0,1.2442248,0.05212951,0.08272084,0.11455462,0.0,0.0,0.2553127,0.0,0.08314926
0.4297313,0.0,1.0945513,0.010359388,0.57299566,0.0,0.0,0.0,0.8618118,0.971517,0.10529441,0.61828613,0.0,0.0,0.0,0.0,0.13708824,0.0,0.37690806,0.0,0.17133902,0.0,0.0,1.2454817,0.051815156,0.083330505,0.11385185,0.0,0.0,0.25669268,0.0,0.08288071
0.655401,0.0,0.8092146,0.0,0.5397625,0.514068,0.0,0.0,0.70940125,0.63678944,0.0,0.29962373,0.18731946,0.0,0.0,0.0,0.23695654,0.0576483,0.740431,0.0,0.5398871,0.0,0.0,0.8670596,0.29307085,0.0,0.37707853,0.0,0.0,0.31477195,0.0,0.0
0.655401,0.0,0.8092146,0.0,0.5397625,0.514068,0.0,0.0,0.70940125,0.63678944,0.0,0.29962373,0.18731946,0.0,0.0,0.0,0.23695654,0.0576483,0.740431,0.0,0.5398871,0.0,0.0,0.8670596,0.29307085,0.0,0.37707853,0.0,0.0,0.31477195,0.0,0.0
0.16470641,0.0,0.21421099,0.24804251,0.10171497,0.81483537,0.0,0.0,0.3697533,0.096802995,0.17593639,0.032850035,1.5729136,0.0,0.0,0.0,0.0,0.0,0.011897749,0.0,0.053919185,0.99255884,0.53130615,1.1817238,0.4805988,0.50849444,1.0892675,0.0,0.0,0.5437153,0.0,0.0
0.19208875,0.0,0.17826343,0.24876265,0.1088554,0.80874795,0.0,0.0,0.4034893,0.08613257,0.19524369,0.0047788695,1.6055434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034306753,1.0570929,0.5592847,1.206863,0.47431177,0.5206875,1.0752126,0.0,0.0,0.5713148,0.0,0.0
0.57082355,0.028113693,0.56695884,0.39096138,0.52420646,0.0,0.0,0.0,0.5880239,1.0421617,0.10800113,0.46410078,0.0,0.0,0.46810222,0.0,0.31153375,0.0,0.60912806,0.0,0.2592256,0.0,0.0,1.436336,0.0,0.30691084,0.0,0.0,0.0,0.0,0.0,0.28590018
0.57082355,0.028113693,0.56695884,0.39096138,0.52420646,0.0,0.0,0.0,0.5880239,1.0421617,0.10800113,0.46410078,0.0,0.0,0.46810222,0.0,0.31153375,0.0,0.60912806,0.0,0.2592256,0.0,0.0,1.436336,0.0,0.30691084,0.0,0.0,0.0,0.0,0.0,0.28590018
0.77911794,0.058918,0.37646663,0.1454429,0.47484183,0.23963419,0.0,0.0,0.44051915,0.8742231,0.05741741,0.32294783,0.0,0.0,0.0,0.0,0.5287931,0.0,0.93894917,0.0,0.6283936,0.0,0.0,0.9418185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22174424
0.6632328,0.0,0.38728327,0.26781002,0.50697094,0.0,0.0,0.0,0.44733793,0.7363839,0.0,0.18625575,0.12665512,0.0,0.14876473,0.0,0.32303852,0.0,0.86439604,0.0,0.48763257,0.0,0.0,1.2896338,0.0,0.011425352,0.0,0.0,0.0,0.0,0.0,0.09837858
0.7097827,0.0,0.3261724,0.26903433,0.51910967,0.0,0.0,0.0,0.5046891,0.7182442,0.0,0.13853484,0.18212558,0.0,0.19896834,0.0,0.25922355,0.0,0.82909304,0.0,0.45429146,0.0,0.0,1.3323705,0.0,0.032153614,0.0,0.0,0.0,0.04591588,0.0,0.089247294
0.63335764,0.0,0.40268093,0.28767508,0.50904083,0.0,0.0,0.0,0.4348917,0.71777534,0.0,0.17488569,0.15585154,0.0,0.16856527,0.0,0.30371147,0.0,0.86000735,0.0,0.47223896,0.0,0.0,1.3362916,0.0,0.028414017,0.0,0.0,0.0,0.017307319,0.0,0.080129065
0.63335764,0.0,0.40268093,0.28767508,0.50904083,0.0,0.0,0.0,0.4348917,0.71777534,0.0,0.17488569,0.15585154,0.0,0.16856527,0.0,0.30371147,0.0,0.86000735,0.0,0.47223896,0.0,0.0,1.3362916,0.0,0.028414017,0.0,0.0,0.0,0.017307319,0.0,0.080129065
0.6894915,0.0,0.32898843,0.28915143,0.5236787,0.0,0.0089150295,0.0,0.5040505,0.695901,0.0,0.11733986,0.2227424,0.0,0.22910492,0.0,0.22675815,0.0,0.81743604,0.0,0.43203348,0.0,0.0,1.3878269,0.0,0.053409822,0.0,0.0,0.0,0.07388631,0.0,0.06911782
1.61,0.014375173,0.15425166,0.2886972,0.62277055,1.2837228,0.0,1.0099747,0.17192344,0.7737978,0.065212205,0.0,0.08370027,0.0,0.0,0.0,0.9629807,0.6080785,0.84908634,0.0,0.99986655,0.58290017,0.0,0.0,0.36841464,0.0369521,0.029146917,0.0,0.3248276,0.0,0.1579181,0.03579644
0.8824918,0.0,0.60598904,0.6410069,0.44528562,0.0,0.0,0.491894,0.9794522,0.96351546,0.0,0.0942125,0.3528185,0.08979376,0.03896515,0.0,0.014597401,0.119207785,0.28521594,0.0,0.06888777,0.46976468,0.0,1.2364,0.0,0.47189248,0.0,0.0,0.0,0.31121334,0.0,0.12369632
0.9098605,0.0,0.5700594,0.6417267,0.4524225,0.0,0.0,0.5397968,1.0131714,0.9528504,0.0,0.066155404,0.3854319,0.11990331,0.068482,0.0,0.0,0.14577734,0.26445985,0.0,0.049285144,0.53426653,0.0,1.2615266,0.0,0.48407948,0.0,0.0,0.0,0.33879903,0.0,0.118327655
0.9317664,0.0,0.54130137,0.6423028,0.45813483,0.0,0.0,0.5781383,1.0401602,0.94431406,0.0,0.04369849,0.41153562,0.14400296,0.09210713,0.0,0.0,0.16704364,0.24784668,0.0,0.033595204,0.58589375,0.018448096,1.281638,0.0,0.49383393,0.0,0.0,0.0,0.36087862,0.0,0.11403058
0.9317664,0.0,0.54130137,0.6423028,0.45813483,0.0,0.0,0.5781383,1.0401602,0.94431406,0.0,0.04369849,0.41153562,0.14400296,0.09210713,0.0,0.0,0.16704364,0.24784668,0.0,0.033595204,0.58589375,0.018448096,1.281638,0.0,0.49383393,0.0,0.0,0.0,0.36087862,0.0,0.11403058
0.77363324,0.0,0.7488985,0.6381438,0.41689885,0.0,0.0,0.30136108,0.8453348,1.0059357,0.0,0.20580928,0.22309914,0.0,0.0,0.0,0.16383061,0.013527557,0.36777315,0.0,0.1468569,0.2132096,0.0,1.1364586,0.0,0.4234189,0.0,0.0,0.0,0.20149139,0.016480528,0.14505002
0.9317664,0.0,0.54130137,0.6423028,0.45813483,0.0,0.0,0.5781383,1.0401602,0.94431406,0.0,0.04369849,0.41153562,0.14400296,0.09210713,0.0,0.0,0.16704364,0.24784668,0.0,0.033595204,0.58589375,0.018448096,1.281638,0.0,0.49383393,0.0,0.0,0.0,0.36087862,0.0,0.11403058
0.9317664,0.0,0.54130137,0.6423028,0.45813483,0.0,0.0,0.5781383,1.0401602,0.94431406,0.0,0.04369849,0.41153562,0.14400296,0.09210713,0.0,0.0,0.16704364,0.24784668,0.0,0.033595204,0.58589375,0.018448096,1.281638,0.0,0.49383393,0.0,0.0,0.0,0.36087862,0.0,0.11403058
1.0555534,0.019186668,0.5574336,0.3759118,0.43171084,0.6938538,0.0,0.27077758,0.37028244,0.78820974,0.0,0.07328951,0.21280852,0.0,0.0,0.0,0.6742877,0.3610394,0.84233403,0.0,0.74380934,0.106742054,0.0,0.367335,0.19137502,0.0,0.09476427,0.0,0.0,0.0,0.1687001,0.032557882
1.1770216,0.0,0.39797026,0.37910652,0.46338576,0.66684973,0.0,0.48338085,0.5199353,0.7408757,0.0,0.0,0.35755378,0.0,0.0,0.0,0.5077681,0.47896102,0.7502139,0.0,0.6568087,0.39301512,0.0,0.47885287,0.16348577,0.017296081,0.032416686,0.0,0.0,0.09299565,0.103136875,0.008730672
1.351283,0.0,0.1692,0.38368976,0.5088275,0.62810916,0.0,0.7883868,0.7346311,0.6729691,0.0,0.0,0.56520903,0.0,0.0,0.0,0.26887482,0.64813447,0.61805594,0.0,0.53199524,0.80370986,0.0,0.63883924,0.123475134,0.09489287,0.0,0.0,0.0,0.26863906,0.009078287,0.0
0.8414867,0.0,0.65982044,0.6399284,0.43459284,0.0,0.0,0.42012358,0.9289326,0.97949445,0.0,0.136249,0.30395553,0.04468222,0.0,0.0,0.070810884,0.07939991,0.31631377,0.0,0.09825733,0.373125,0.0,1.1987538,0.0,0.45363337,0.0,0.0,0.0,0.269883,0.0,0.13173985
0.9317664,0.0,0.54130137,0.6423028,0.45813483,0.0,0.0,0.5781383,1.0401602,0.94431406,0.0,0.04369849,0.41153562,0.14400296,0.09210713,0.0,0.0,0.16704364,0.24784668,0.0,0.033595204,0.58589375,0.018448096,1.281638,0.0,0.49383393,0.0,0.0,0.0,0.36087862,0.0,0.11403058
0.9317664,0.0,0.54130137,0.6423028,0.45813483,0.0,0.0,0.5781383,1.0401602,0.94431406,0.0,0.04369849,0.41153562,0.14400296,0.09210713,0.0,0.0,0.16704364,0.24784668,0.0,0.033595204,0.58589375,0.018448096,1.281638,0.0,0.49383393,0.0,0.0,0.0,0.36087862,0.0,0.11403058
0.98520255,0.0,0.4703541,0.5853103,0.45008725,0.0,0.0,0.55548215,1.0014354,0.85770357,0.0,0.0,0.5026076,0.057781726,0.0,0.0,0.0,0.2823932,0.33720312,0.0,0.12302342,0.62250364,0.022057187,1.1936535,0.0,0.38134933,0.0,0.0,0.0,0.3786491,0.0,0.06635048
0.9975246,0.0,0.45417768,0.5856344,0.45330042,0.0,0.0,0.57704926,1.0166166,0.8529019,0.0,0.0,0.51729095,0.07133782,0.0,0.0,0.0,0.29435548,0.32785818,0.0,0.11419782,0.651544,0.034647536,1.2049662,0.0,0.3868362,0.0,0.0,0.0,0.3910689,0.0,0.06393338
0.9945973,0.0,0.4314225,0.60897833,0.4640283,0.0,0.0,0.5725884,1.0408447,0.819824,0.0,0.0,0.5869286,0.1052323,0.037543193,0.0,0.0,0.29398233,0.29963112,0.0,0.07452726,0.7095727,0.06921111,1.2868367,0.0,0.4196977,0.0,0.0,0.0,0.44322702,0.0,0.0372042
1.0014429,0.0,0.4224356,0.60915834,0.4658134,0.0,0.0,0.58457005,1.0492786,0.8171564,0.0,0.0,0.59508604,0.11276339,0.044926062,0.0,0.0,0.30062804,0.29443952,0.0,0.069624186,0.72570616,0.0762057,1.2931216,0.0,0.42274597,0.0,0.0,0.0,0.45012692,0.0,0.035861365
1.0932324,0.049293235,0.52212334,0.40557557,0.99364465,0.7772483,0.0,0.6041117,0.30997765,0.83841145,0.0,0.0059480593,0.0,0.0,0.08107996,0.0,0.5853699,0.0,0.43306133,0.0,0.4586311,0.0,0.0,0.432379,0.66005707,0.0,0.0,0.0,0.0,0.0,0.24330413,0.0
1.1822251,0.0,0.40529376,0.40791616,1.0168512,0.757464,0.0,0.7598737,0.41961962,0.80373263,0.022785056,0.0,0.0,0.0,0.17705749,0.0,0.46337062,0.036430746,0.36557022,0.0,0.3948908,0.12687553,0.0,0.51408166,0.63962424,0.0,0.0,0.0,0.0,0.0,0.19526982,0.0
0.9316935,0.0,0.41008025,0.4527195,0.89465725,0.26771742,0.0,0.43156266,0.9024773,0.6244797,0.0,0.0,0.3477953,0.0,0.31794548,0.0,0.0,0.14418444,0.25346676,0.0,0.03359521,0.28784943,0.0,1.1892117,0.47553918,0.0,0.0,0.0,0.0,0.22876027,0.08263185,0.0
0.9316935,0.0,0.41008025,0.4527195,0.89465725,0.26771742,0.0,0.43156266,0.9024773,0.6244797,0.0,0.0,0.3477953,0.0,0.31794548,0.0,0.0,0.14418444,0.25346676,0.0,0.03359521,0.28784943,0.0,1.1892117,0.47553918,0.0,0.0,0.0,0.0,0.22876027,0.08263185,0.0
0.6019815,0.0,0.6206649,0.046138864,0.54626805,0.0,0.07089369,0.62556034,1.3763586,0.92343247,0.0,0.08690648,0.2062418,0.0,0.8252964,0.0,0.090073206,0.28149298,0.19971152,0.0,0.07481626,0.11718637,0.11132598,1.4846257,0.0,0.11127589,0.0,0.0,0.0,0.12066429,0.21564722,0.007976368
0.7032962,0.0,0.48765886,0.04880352,0.5726876,0.0,0.096782774,0.8028894,1.5011817,0.88395196,0.012629587,0.0,0.32697165,0.0,0.93456316,0.0,0.0,0.37984958,0.122875474,0.0,0.0022503436,0.3559623,0.21484646,1.5776411,0.0,0.15639028,0.0,0.0,0.0,0.22278252,0.16096199,0.0
0.71151096,0.0,0.4768746,0.049019586,0.57482976,0.0,0.0988819,0.8172675,1.5113026,0.88075083,0.018421788,0.0,0.33676058,0.0,0.94342256,0.0,0.0,0.38782445,0.11664551,0.0,0.0,0.37532255,0.22324002,1.5851829,0.0,0.16004819,0.0,0.0,0.0,0.23106238,0.15652806,0.0
